"Date","Price","Open","High","Low","Vol.","Change %"
"01/22/2021","44,448","42,873","45,011","42,198","9.93M","4.08%"
"01/21/2021","42,704","41,297","42,985","40,510","6.12M","5.42%"
"01/20/2021","40,510","39,947","41,635","39,441","5.44M","4.03%"
"01/19/2021","38,941","40,277","40,332","37,272","5.61M","-2.37%"
"01/18/2021","39,887","40,054","41,111","39,498","6.56M","-1.10%"
"01/15/2021","40,332","41,779","42,001","40,332","12.06M","-3.59%"
"01/14/2021","41,834","42,057","42,724","41,667","8.48M","-0.53%"
"01/13/2021","42,057","41,945","42,557","41,779","8.60M","0.27%"
"01/12/2021","41,945","42,001","43,281","41,612","11.88M","-0.13%"
"01/11/2021","42,001","42,001","42,112","41,167","11.27M","-0.26%"
"01/08/2021","42,112","40,332","42,224","40,332","9.13M","6.17%"
"01/07/2021","39,665","36,994","39,665","36,994","15.58M","6.90%"
"01/06/2021","37,106","36,104","37,773","35,993","11.68M","2.62%"
"01/05/2021","36,160","36,160","36,605","35,159","12.95M","-0.15%"
"01/04/2021","36,215","36,549","37,718","36,104","11.75M","-1.36%"
"12/31/2020","36,716","37,161","37,384","36,716","4.85M","-1.20%"
"12/30/2020","37,161","37,940","38,385","36,772","5.94M","-1.62%"
"12/29/2020","37,773","37,328","39,887","37,272","18.99M","1.19%"
"12/28/2020","37,328","36,939","37,384","36,939","7.68M","0.90%"
"12/25/2020","36,994","36,716","37,106","36,661","3.51M","0.76%"
"12/24/2020","36,716","37,272","37,384","36,160","4.03M","-1.49%"
"12/23/2020","37,272","37,217","37,384","36,939","7.29M","0.45%"
"12/22/2020","37,106","36,883","37,328","36,716","5.52M","0.60%"
"12/21/2020","36,883","37,050","37,328","36,605","4.22M","0.45%"
"12/18/2020","36,716","36,827","37,272","36,605","7.22M","0.00%"
"12/17/2020","36,716","37,161","37,161","36,438","5.64M","-1.64%"
"12/16/2020","37,328","36,661","37,495","36,605","5.74M","2.44%"
"12/15/2020","36,438","35,826","37,495","35,826","5.90M","1.71%"
"12/14/2020","35,826","35,492","36,049","35,159","3.96M","0.78%"
"12/11/2020","35,548","35,437","35,882","35,270","3.61M","0.00%"
"12/10/2020","35,548","34,825","36,160","34,825","5.06M","1.75%"
"12/09/2020","34,936","33,656","34,936","33,601","5.59M","3.63%"
"12/08/2020","33,712","33,601","33,712","33,378","3.29M","0.17%"
"12/07/2020","33,656","33,545","33,712","33,378","2.46M","0.16%"
"12/04/2020","33,601","33,545","33,601","33,378","3.07M","0.00%"
"12/03/2020","33,601","33,601","33,656","33,378","2.09M","-0.16%"
"12/02/2020","33,656","33,656","33,712","33,434","2.56M","-0.17%"
"12/01/2020","33,712","33,490","33,712","33,378","2.77M","0.00%"
"11/30/2020","33,712","33,879","33,879","33,434","2.41M","-0.49%"
"11/27/2020","33,879","33,935","33,935","33,601","2.00M","-0.17%"
"11/26/2020","33,935","34,157","34,157","33,434","2.28M","-0.65%"
"11/25/2020","34,157","34,213","34,213","33,935","2.93M","-0.16%"
"11/24/2020","34,213","34,268","34,324","33,935","2.33M","-0.32%"
"11/23/2020","34,324","34,268","34,380","33,990","2.40M","0.16%"
"11/20/2020","34,268","34,324","34,380","33,935","2.38M","0.16%"
"11/19/2020","34,213","34,268","34,324","33,823","2.73M","0.00%"
"11/18/2020","34,213","34,380","34,435","33,935","2.84M","-0.49%"
"11/17/2020","34,380","34,435","34,491","33,935","2.34M","0.82%"
"11/16/2020","34,102","34,491","34,491","33,879","2.88M","-1.13%"
"11/13/2020","34,491","34,491","34,491","34,213","2.64M","0.00%"
"11/12/2020","34,491","34,435","34,491","34,157","2.43M","0.00%"
"11/11/2020","34,491","34,491","34,491","33,990","2.52M","0.00%"
"11/10/2020","34,491","34,268","34,491","34,213","2.36M","0.81%"
"11/09/2020","34,213","34,602","34,658","33,879","3.12M","-0.97%"
"11/06/2020","34,547","34,602","34,602","34,268","2.43M","0.00%"
"11/05/2020","34,547","34,602","34,658","34,268","2.26M","-0.16%"
"11/04/2020","34,602","34,491","34,602","34,268","2.03M","0.16%"
"11/03/2020","34,547","34,602","34,658","34,324","2.35M","-0.32%"
"11/02/2020","34,658","34,713","34,769","34,324","1.96M","0.48%"
"10/30/2020","34,491","34,380","34,491","33,990","2.43M","0.00%"
"10/29/2020","34,491","34,435","34,547","34,102","2.13M","0.00%"
"10/28/2020","34,491","34,435","34,658","34,157","2.47M","-0.16%"
"10/27/2020","34,547","34,491","34,602","34,213","2.12M","0.16%"
"10/26/2020","34,491","34,602","34,713","34,268","1.79M","-0.48%"
"10/23/2020","34,658","34,769","34,936","34,435","3.10M","-0.32%"
"10/22/2020","34,769","34,658","34,936","34,435","3.05M","0.32%"
"10/21/2020","34,658","34,602","34,713","34,435","2.19M","0.48%"
"10/20/2020","34,491","34,825","34,992","34,380","3.16M","-0.96%"
"10/19/2020","34,825","34,713","34,992","34,380","3.10M","0.48%"
"10/16/2020","34,658","34,713","34,769","34,268","2.48M","-0.16%"
"10/15/2020","34,713","34,658","34,936","34,324","3.12M","0.64%"
"10/14/2020","34,491","34,602","35,047","34,380","2.71M","0.00%"
"10/13/2020","34,491","34,713","34,992","34,324","2.13M","-0.80%"
"10/12/2020","34,769","34,992","35,270","34,491","2.82M","-0.16%"
"10/09/2020","34,825","34,380","35,437","34,380","3.11M","-0.63%"
"10/08/2020","35,047","35,214","35,325","34,880","2.32M","-0.16%"
"10/07/2020","35,103","35,270","35,492","34,936","2.21M","-0.32%"
"10/06/2020","35,214","35,270","35,548","35,047","2.59M","0.00%"
"10/05/2020","35,214","35,325","35,381","35,103","2.15M","-0.31%"
"10/02/2020","35,325","35,492","35,604","35,159","2.25M","-0.32%"
"10/01/2020","35,437","35,548","35,715","35,270","2.44M","-0.31%"
"09/30/2020","35,548","35,325","35,604","35,103","2.36M","0.79%"
"09/29/2020","35,270","35,381","35,604","35,103","2.41M","0.00%"
"09/28/2020","35,270","35,381","35,659","35,214","2.52M","-0.16%"
"09/25/2020","35,325","35,381","35,715","35,103","2.56M","0.00%"
"09/24/2020","35,325","35,381","35,826","35,159","2.74M","-0.16%"
"09/23/2020","35,381","35,325","35,882","35,214","2.33M","-0.31%"
"09/22/2020","35,492","35,715","35,826","35,381","1.54M","-0.62%"
"09/21/2020","35,715","35,548","35,993","35,548","2.76M","0.47%"
"09/18/2020","35,548","35,270","35,937","35,214","2.83M","0.79%"
"09/17/2020","35,270","35,381","35,492","35,103","2.12M","-0.63%"
"09/16/2020","35,492","35,492","35,826","35,214","2.85M","0.00%"
"09/15/2020","35,492","35,604","35,882","35,159","2.39M","0.16%"
"09/14/2020","35,437","35,047","35,548","34,992","1.79M","1.27%"
"09/11/2020","34,992","34,936","35,270","34,713","3.21M","0.16%"
"09/10/2020","34,936","35,047","35,270","34,547","2.54M","0.00%"
"09/09/2020","34,936","34,769","34,936","34,602","2.08M","0.16%"
"09/08/2020","34,880","34,658","35,325","33,990","4.18M","-0.16%"
"09/07/2020","34,936","34,713","35,437","34,380","2.56M","0.00%"
"09/04/2020","34,936","35,159","35,325","34,769","2.08M","-0.63%"
"09/03/2020","35,159","34,992","35,159","34,380","3.13M","0.32%"
"09/01/2020","35,047","34,992","35,047","34,658","2.07M","-1.25%"
"08/31/2020","35,492","34,880","35,548","34,880","1.71M","1.27%"
"08/28/2020","35,047","34,825","35,826","34,825","2.49M","0.16%"
"08/27/2020","34,992","34,769","34,992","34,769","1.75M","0.16%"
"08/26/2020","34,936","34,769","35,047","34,324","2.70M","-0.16%"
"08/25/2020","34,992","34,602","35,103","34,602","2.11M","-0.16%"
"08/24/2020","35,047","35,047","35,047","34,936","1.15M","0.00%"
"08/21/2020","35,047","34,769","35,214","34,658","1.28M","0.16%"
"08/20/2020","34,992","35,047","35,548","34,769","1.88M","-0.63%"
"08/19/2020","35,214","35,103","35,770","35,047","2.16M","0.00%"
"08/18/2020","35,214","35,159","35,325","34,936","1.45M","0.00%"
"08/17/2020","35,214","35,047","35,214","34,491","1.90M","0.32%"
"08/14/2020","35,103","35,659","35,715","34,435","3.41M","-1.56%"
"08/13/2020","35,659","35,492","35,993","35,492","2.04M","-0.47%"
"08/12/2020","35,826","35,993","36,160","35,437","4.26M","-0.46%"
"08/11/2020","35,993","36,049","36,215","35,604","4.12M","-0.16%"
"08/10/2020","36,049","36,160","36,271","35,604","4.79M","0.31%"
"08/07/2020","35,937","35,770","36,215","35,604","3.36M","-0.46%"
"08/06/2020","36,104","35,770","36,382","35,492","4.36M","0.15%"
"08/05/2020","36,049","35,715","36,271","35,159","5.34M","0.16%"
"08/04/2020","35,993","35,826","36,160","35,325","3.27M","0.62%"
"08/03/2020","35,770","35,882","36,215","35,548","1.98M","-1.23%"
"07/31/2020","36,215","35,492","36,382","35,492","3.28M","1.56%"
"07/30/2020","35,659","35,381","36,104","35,381","2.41M","0.95%"
"07/29/2020","35,325","35,325","35,548","35,103","1.33M","-0.16%"
"07/28/2020","35,381","34,936","36,160","34,713","3.28M","1.27%"
"07/27/2020","34,936","34,880","35,047","34,658","2.04M","-0.16%"
"07/24/2020","34,992","35,047","35,159","34,769","1.48M","-0.16%"
"07/23/2020","35,047","34,992","35,214","34,658","1.85M","0.48%"
"07/22/2020","34,880","34,658","34,936","34,213","1.79M","0.64%"
"07/21/2020","34,658","34,324","35,214","34,213","1.82M","0.81%"
"07/20/2020","34,380","34,268","34,491","33,935","1.25M","-0.16%"
"07/17/2020","34,435","34,547","34,547","34,213","1.41M","-0.32%"
"07/16/2020","34,547","34,825","34,825","34,380","1.28M","-0.80%"
"07/15/2020","34,825","34,658","35,548","34,658","1.04M","0.48%"
"07/14/2020","34,658","34,769","34,992","34,491","912.05K","-1.11%"
"07/13/2020","35,047","35,325","35,604","34,880","1.04M","-0.94%"
"07/10/2020","35,381","35,882","35,882","35,159","1.20M","-1.40%"
"07/09/2020","35,882","35,882","35,937","35,548","940.85K","0.31%"
"07/08/2020","35,770","36,160","36,494","35,548","2.64M","-0.31%"
"07/07/2020","35,882","35,937","36,549","35,604","2.39M","0.47%"
"07/06/2020","35,715","34,713","35,882","34,713","1.32M","2.89%"
"07/03/2020","34,713","34,046","34,825","33,656","2.12M","1.96%"
"07/02/2020","34,046","34,046","34,157","33,656","1.98M","-0.16%"
"07/01/2020","34,102","33,990","34,769","33,601","1.38M","-0.32%"
"06/30/2020","34,213","34,435","35,159","33,712","2.46M","-1.12%"
"06/29/2020","34,602","34,713","35,492","33,823","2.43M","-0.32%"
"06/26/2020","34,713","32,989","34,992","32,989","1.44M","4.87%"
"06/25/2020","33,100","32,266","33,211","31,988","2.00M","2.06%"
"06/24/2020","32,433","32,321","32,878","31,988","2.09M","0.00%"
"06/23/2020","32,433","32,544","32,822","32,321","1.40M","-1.19%"
"06/22/2020","32,822","33,100","33,545","32,266","3.66M","-0.51%"
"06/19/2020","32,989","32,822","34,213","32,544","4.89M","1.71%"
"06/18/2020","32,433","31,709","32,544","31,598","1.44M","2.10%"
"06/17/2020","31,765","30,652","31,932","30,597","2.38M","0.88%"
"06/16/2020","31,487","30,764","31,598","30,764","1.63M","2.54%"
"06/15/2020","30,708","30,374","30,931","30,041","2.76M","0.55%"
"06/12/2020","30,541","30,152","30,764","29,874","3.52M","0.73%"
"06/11/2020","30,319","30,319","30,374","30,096","1.37M","0.00%"
"06/10/2020","30,319","30,319","30,486","29,762","1.93M","0.00%"
"06/09/2020","30,319","30,486","30,875","29,762","2.50M","-0.36%"
"06/08/2020","30,430","30,319","30,541","30,207","1.20M","0.18%"
"06/05/2020","30,374","30,319","30,374","30,207","1.02M","0.18%"
"06/04/2020","30,319","30,041","30,764","29,651","1.91M","0.37%"
"06/03/2020","30,207","30,096","30,319","29,595","1.24M","0.18%"
"06/02/2020","30,152","30,430","30,764","29,762","2.13M","-1.45%"
"06/01/2020","30,597","29,874","30,597","29,707","2.14M","2.42%"
"05/29/2020","29,874","30,041","30,541","29,651","1.62M","-1.10%"
"05/28/2020","30,207","29,929","30,541","29,317","2.45M","0.93%"
"05/27/2020","29,929","29,707","30,096","29,206","1.89M","0.75%"
"05/26/2020","29,707","29,707","29,985","29,206","2.01M","0.19%"
"05/25/2020","29,651","29,707","29,985","29,039","1.86M","0.00%"
"05/22/2020","29,651","29,762","30,207","29,150","1.89M","-0.37%"
"05/21/2020","29,762","29,595","29,929","28,984","3.15M","0.75%"
"05/20/2020","29,540","29,595","29,762","28,928","1.78M","0.19%"
"05/19/2020","29,484","29,429","29,762","28,984","1.73M","0.38%"
"05/18/2020","29,373","29,262","29,595","28,705","2.22M","0.38%"
"05/15/2020","29,262","29,317","29,985","28,984","1.64M","0.00%"
"05/14/2020","29,262","29,039","29,762","28,650","2.20M","0.19%"
"05/13/2020","29,206","29,317","29,373","28,650","2.33M","-0.38%"
"05/12/2020","29,317","30,096","30,152","29,206","1.76M","-2.41%"
"05/11/2020","30,041","28,872","30,319","28,872","1.54M","0.19%"
"05/08/2020","29,985","29,540","30,041","29,484","2.41M","1.51%"
"05/07/2020","29,540","29,484","29,818","28,761","2.73M","0.19%"
"05/06/2020","29,484","29,206","29,874","28,650","2.31M","0.38%"
"05/05/2020","29,373","29,373","30,319","28,928","3.27M","0.00%"
"05/04/2020","29,373","29,762","30,597","28,984","2.00M","-0.75%"
"04/29/2020","29,595","29,484","30,152","28,817","2.87M","0.19%"
"04/28/2020","29,540","29,373","30,041","28,928","2.03M","0.57%"
"04/27/2020","29,373","29,484","29,818","28,761","1.53M","-0.38%"
"04/24/2020","29,484","29,206","29,762","28,650","1.99M","0.76%"
"04/23/2020","29,262","29,206","29,874","28,650","2.08M","0.19%"
"04/22/2020","29,206","28,984","29,206","28,483","1.33M","0.00%"
"04/21/2020","29,206","28,928","29,373","28,650","1.18M","-0.38%"
"04/20/2020","29,317","29,317","29,484","28,483","1.59M","0.00%"
"04/17/2020","29,317","28,984","29,484","28,872","1.15M","1.54%"
"04/16/2020","28,872","28,761","28,872","28,594","818.40K","0.00%"
"04/15/2020","28,872","28,817","28,928","28,483","803.34K","0.00%"
"04/14/2020","28,872","28,817","28,872","28,538","736.14K","-0.19%"
"04/13/2020","28,928","28,872","28,984","28,594","524.23K","0.00%"
"04/10/2020","28,928","28,928","28,928","28,594","417.14K","0.00%"
"04/09/2020","28,928","28,984","29,484","28,817","956.40K","0.00%"
"04/08/2020","28,928","28,761","28,928","28,483","506.02K","0.58%"
"04/07/2020","28,761","28,928","28,984","28,260","1.06M","-0.58%"
"04/06/2020","28,928","28,872","28,928","28,594","439.94K","0.19%"
"04/03/2020","28,872","28,817","28,872","28,483","676.23K","0.19%"
"04/01/2020","28,817","28,872","28,928","28,761","831.38K","-0.19%"
"03/31/2020","28,872","28,705","28,928","28,705","814.00K","0.00%"
"03/30/2020","28,872","28,705","28,928","28,427","430.09K","-0.19%"
"03/27/2020","28,928","28,928","28,928","28,372","1.31M","0.39%"
"03/26/2020","28,817","28,650","28,928","28,372","406.13K","-0.58%"
"03/25/2020","28,984","28,928","29,039","28,538","568.16K","0.19%"
"03/24/2020","28,928","28,650","29,206","28,594","752.97K","0.00%"
"03/23/2020","28,928","28,093","28,928","27,481","1.65M","1.96%"
"03/20/2020","28,372","28,372","28,372","27,315","5.25M","0.00%"
"03/19/2020","28,372","28,372","28,372","27,871","1.28M","0.00%"
"03/18/2020","28,372","28,538","28,650","27,815","834.72K","-0.97%"
"03/17/2020","28,650","28,650","28,705","28,260","550.17K","-0.19%"
"03/16/2020","28,705","29,373","29,373","28,427","729.67K","-2.64%"
"03/13/2020","29,484","29,039","29,484","28,483","642.76K","0.38%"
"03/12/2020","29,373","29,484","29,484","28,705","764.67K","-0.38%"
"03/11/2020","29,484","29,484","29,540","28,817","1.40M","0.00%"
"03/10/2020","29,484","28,928","29,707","28,928","1.24M","0.00%"
"03/09/2020","29,484","29,484","30,041","28,761","1.10M","-1.85%"
"03/06/2020","30,041","29,762","30,041","29,484","1.04M","0.19%"
"03/05/2020","29,985","29,929","30,319","29,595","1.15M","0.19%"
"03/04/2020","29,929","29,874","30,263","29,484","1.05M","0.18%"
"03/03/2020","29,874","29,651","30,096","29,651","1.30M","0.19%"
"03/02/2020","29,818","29,651","29,874","29,540","942.02K","0.19%"
"02/28/2020","29,762","29,651","29,818","29,373","1.54M","-0.74%"
"02/27/2020","29,985","29,929","29,985","29,540","568.93K","0.19%"
"02/26/2020","29,929","29,818","29,929","29,651","676.71K","0.18%"
"02/25/2020","29,874","29,762","29,874","29,484","1.04M","0.19%"
"02/24/2020","29,818","30,041","30,041","29,595","608.60K","-0.74%"
"02/21/2020","30,041","30,319","30,319","29,874","450.13K","-0.92%"
"02/20/2020","30,319","30,152","30,597","30,096","771.16K","0.74%"
"02/19/2020","30,096","30,096","30,096","29,484","1.38M","0.18%"
"02/18/2020","30,041","30,207","30,263","29,540","1.40M","-0.55%"
"02/17/2020","30,207","30,041","30,207","29,595","903.57K","0.18%"
"02/14/2020","30,152","30,207","30,263","29,651","1.06M","-0.55%"
"02/13/2020","30,319","30,207","30,319","29,707","819.53K","0.19%"
"02/12/2020","30,263","30,207","30,374","29,595","865.42K","0.37%"
"02/11/2020","30,152","30,152","30,597","29,484","760.18K","0.19%"
"02/10/2020","30,096","30,152","30,152","29,595","603.27K","0.00%"
"02/07/2020","30,096","29,762","30,319","29,484","661.11K","2.08%"
"02/06/2020","29,484","29,762","30,486","29,373","2.43M","-1.85%"
"02/05/2020","30,041","30,597","31,264","29,874","952.10K","-1.82%"
"02/04/2020","30,597","31,042","31,320","30,207","1.03M","-1.78%"
"02/03/2020","31,153","30,597","31,320","30,319","1.06M","1.63%"
"01/31/2020","30,652","30,541","30,875","30,041","1.32M","0.00%"
"01/30/2020","30,652","30,875","31,153","30,096","743.66K","-1.61%"
"01/22/2020","31,153","31,042","31,153","30,875","525.63K","0.00%"
"01/21/2020","31,153","31,042","31,264","30,541","841.48K","0.00%"
"01/20/2020","31,153","31,097","31,209","30,875","508.25K","0.00%"
"01/17/2020","31,153","30,875","31,264","30,652","487.50K","0.00%"
"01/16/2020","31,153","30,597","31,153","30,597","604.97K","1.82%"
"01/15/2020","30,597","30,597","30,875","30,319","381.80K","-0.72%"
"01/14/2020","30,819","30,430","30,931","30,430","407.87K","0.73%"
"01/13/2020","30,597","30,819","31,097","30,430","615.74K","-1.43%"
"01/10/2020","31,042","30,819","31,153","30,819","420.81K","0.36%"
"01/09/2020","30,931","30,875","30,931","30,041","463.18K","2.96%"
"01/08/2020","30,041","30,875","31,042","29,985","792.35K","-4.08%"
"01/07/2020","31,320","30,819","31,376","30,819","559.12K","0.90%"
"01/06/2020","31,042","30,986","31,153","30,819","484.99K","-0.36%"
"01/03/2020","31,153","31,876","32,043","31,153","478.14K","-2.61%"
"01/02/2020","31,988","32,655","32,711","31,487","496.98K","-3.36%"
"12/31/2019","33,100","32,321","33,100","32,321","587.48K","1.71%"
"12/30/2019","32,544","31,709","32,544","31,709","459.78K","1.04%"
"12/27/2019","32,210","31,264","32,266","31,264","420.29K","1.76%"
"12/26/2019","31,654","31,209","31,709","31,209","467.66K","0.71%"
"12/25/2019","31,431","30,875","31,431","30,875","429.51K","0.89%"
"12/24/2019","31,153","30,875","31,431","30,875","379.83K","0.00%"
"12/23/2019","31,153","30,819","31,654","30,819","498.29K","0.54%"
"12/20/2019","30,986","30,652","31,654","30,652","1.02M","0.00%"
"12/19/2019","30,986","30,652","31,709","30,652","727.68K","0.18%"
"12/18/2019","30,931","30,875","31,097","30,652","589.62K","-0.71%"
"12/17/2019","31,153","30,875","31,209","30,875","486.33K","0.00%"
"12/16/2019","31,153","30,374","31,209","30,374","774.25K","1.82%"
"12/13/2019","30,597","30,875","31,153","30,597","719.48K","-1.78%"
"12/12/2019","31,153","30,708","31,431","30,708","854.28K","0.00%"
"12/11/2019","31,153","30,597","31,153","30,597","477.11K","1.45%"
"12/10/2019","30,708","31,376","31,543","30,652","423.42K","-2.65%"
"12/09/2019","31,543","31,431","31,821","31,431","529.92K","-0.52%"
"12/06/2019","31,709","31,153","31,821","31,153","1.07M","0.88%"
"12/05/2019","31,431","31,264","31,821","31,264","542.31K","0.18%"
"12/04/2019","31,376","30,875","31,431","30,875","712.67K","0.36%"
"12/03/2019","31,264","30,986","31,264","30,875","553.78K","0.18%"
"12/02/2019","31,209","31,153","31,709","31,097","403.07K","-1.23%"
"11/29/2019","31,598","31,654","31,709","31,487","416.01K","0.17%"
"11/28/2019","31,543","31,932","31,932","31,376","479.63K","0.36%"
"11/27/2019","31,431","31,487","31,932","31,431","496.89K","0.00%"
"11/26/2019","31,431","31,821","32,154","31,431","733.01K","-1.23%"
"11/25/2019","31,821","31,709","32,266","31,654","501.76K","0.35%"
"11/22/2019","31,709","31,821","32,154","31,598","712.94K","0.00%"
"11/21/2019","31,709","32,488","32,544","31,598","1.64M","-2.40%"
"11/20/2019","32,488","32,433","32,544","32,266","587.93K","0.17%"
"11/19/2019","32,433","32,377","32,433","32,210","482.52K","0.17%"
"11/18/2019","32,377","32,544","32,600","32,266","492.41K","-0.51%"
"11/15/2019","32,544","32,655","32,822","32,321","515.89K","0.00%"
"11/14/2019","32,544","31,821","32,544","31,821","611.73K","2.27%"
"11/13/2019","31,821","32,321","32,321","31,543","918.00K","-1.55%"
"11/12/2019","32,321","32,377","32,377","32,099","578.94K","0.00%"
"11/11/2019","32,321","32,600","32,600","32,099","428.00K","-0.35%"
"11/08/2019","32,433","32,321","32,433","32,210","533.34K","0.35%"
"11/07/2019","32,321","32,711","32,822","32,043","707.17K","-1.02%"
"11/06/2019","32,655","32,544","32,766","32,488","661.63K","0.34%"
"11/05/2019","32,544","32,933","33,045","32,433","755.00K","-1.18%"
"11/04/2019","32,933","32,822","33,100","32,766","763.91K","0.34%"
"11/01/2019","32,822","33,100","33,100","32,655","1.07M","-0.84%"
"10/31/2019","33,100","32,989","33,100","32,822","1.49M","0.34%"
"10/30/2019","32,989","32,878","33,378","32,711","621.31K","0.34%"
"10/29/2019","32,878","32,933","33,434","32,822","754.12K","-0.17%"
"10/28/2019","32,933","33,656","33,656","32,766","821.49K","-2.15%"
"10/25/2019","33,656","33,879","34,046","33,545","536.94K","-0.66%"
"10/24/2019","33,879","33,656","33,935","33,601","658.65K","0.66%"
"10/23/2019","33,656","33,656","34,046","33,378","530.14K","0.00%"
"10/22/2019","33,656","33,490","33,879","33,434","554.43K","0.33%"
"10/21/2019","33,545","33,490","33,656","33,323","512.27K","0.33%"
"10/18/2019","33,434","33,601","34,102","33,323","775.98K","-0.33%"
"10/17/2019","33,545","34,491","34,547","33,545","1.03M","-2.74%"
"10/16/2019","34,491","34,547","35,159","34,157","800.96K","-0.16%"
"10/15/2019","34,547","34,602","34,602","34,380","726.88K","0.16%"
"10/14/2019","34,491","34,435","35,437","34,157","1.37M","0.16%"
"10/11/2019","34,435","34,102","34,435","33,935","627.89K","0.98%"
"10/10/2019","34,102","34,658","35,047","33,990","649.19K","-1.60%"
"10/09/2019","34,658","34,825","34,936","34,435","524.33K","-0.48%"
"10/08/2019","34,825","34,769","34,936","34,491","585.65K","0.16%"
"10/07/2019","34,769","35,381","35,492","34,491","525.59K","-1.73%"
"10/04/2019","35,381","35,047","35,604","35,047","642.52K","-0.16%"
"10/03/2019","35,437","35,047","35,492","35,047","558.47K","0.32%"
"10/02/2019","35,325","35,214","35,604","35,103","821.20K","-0.16%"
"10/01/2019","35,381","35,325","35,604","35,214","468.56K","-0.31%"
"09/30/2019","35,492","35,047","35,659","34,992","534.08K","1.27%"
"09/27/2019","35,047","34,769","35,047","34,602","433.63K","1.29%"
"09/26/2019","34,602","34,491","34,769","34,380","562.01K","0.32%"
"09/25/2019","34,491","34,213","34,602","34,046","526.94K","0.81%"
"09/24/2019","34,213","34,268","34,435","33,935","548.15K","-0.16%"
"09/23/2019","34,268","34,380","35,047","34,268","583.24K","0.00%"
"09/20/2019","34,268","35,325","35,325","34,268","1.51M","-2.53%"
"09/19/2019","35,159","35,325","35,381","34,547","566.90K","-0.47%"
"09/18/2019","35,325","35,715","36,160","35,047","491.56K","-0.78%"
"09/17/2019","35,604","34,380","36,160","34,157","773.87K","3.56%"
"09/16/2019","34,380","34,157","34,435","34,157","738.75K","0.00%"
"09/13/2019","34,380","34,213","34,435","33,768","587.03K","0.16%"
"09/12/2019","34,324","34,380","34,380","34,157","512.58K","0.00%"
"09/11/2019","34,324","34,380","34,491","34,324","634.02K","-0.16%"
"09/10/2019","34,380","34,435","34,491","34,046","1.15M","0.82%"
"09/09/2019","34,102","34,547","34,602","34,102","638.75K","-1.29%"
"09/06/2019","34,547","34,213","34,602","33,823","1.25M","0.16%"
"09/05/2019","34,491","34,658","34,825","34,491","717.52K","-0.48%"
"09/04/2019","34,658","34,547","34,769","33,935","803.10K","0.32%"
"09/03/2019","34,547","34,658","34,769","34,324","872.00K","-0.32%"
"08/30/2019","34,658","34,435","35,604","34,435","927.10K","0.65%"
"08/29/2019","34,435","34,213","34,491","33,768","1.24M","0.00%"
"08/28/2019","34,435","34,324","34,547","33,768","1.40M","1.98%"
"08/27/2019","33,768","34,547","34,602","33,768","1.51M","-2.10%"
"08/26/2019","34,491","34,435","34,547","34,046","1.26M","0.00%"
"08/23/2019","34,491","34,602","34,880","34,435","821.29K","-1.27%"
"08/22/2019","34,936","34,880","35,103","34,658","517.20K","-0.32%"
"08/21/2019","35,047","34,825","35,214","34,769","789.66K","0.00%"
"08/20/2019","35,047","34,491","36,215","34,380","708.26K","1.45%"
"08/19/2019","34,547","34,268","34,658","34,268","725.73K","0.49%"
"08/16/2019","34,380","34,491","34,491","34,213","734.92K","-0.16%"
"08/15/2019","34,435","33,378","34,435","33,100","1.10M","2.82%"
"08/14/2019","33,490","33,267","33,768","33,211","951.33K","0.84%"
"08/13/2019","33,211","33,267","33,378","32,878","1.27M","-0.34%"
"08/12/2019","33,323","33,378","33,490","33,211","694.10K","-0.16%"
"08/09/2019","33,378","32,655","33,434","32,655","1.19M","1.87%"
"08/08/2019","32,766","33,100","33,267","32,600","893.11K","-1.18%"
"08/07/2019","33,156","32,655","33,211","32,488","753.43K","1.19%"
"08/06/2019","32,766","32,878","33,100","32,154","876.73K","-1.01%"
"08/05/2019","33,100","33,211","33,490","33,100","774.70K","-1.00%"
"08/02/2019","33,434","32,933","33,434","32,321","1.02M","1.52%"
"08/01/2019","32,933","32,099","33,100","32,099","832.69K","2.60%"
"07/31/2019","32,099","32,488","32,989","32,043","889.37K","-1.20%"
"07/30/2019","32,488","32,544","32,600","32,321","595.91K","-0.17%"
"07/29/2019","32,544","32,433","32,766","32,154","649.41K","0.34%"
"07/26/2019","32,433","32,544","32,600","32,321","630.91K","-0.34%"
"07/25/2019","32,544","32,766","32,878","32,544","628.72K","-0.68%"
"07/24/2019","32,766","32,878","32,878","32,433","587.39K","1.03%"
"07/23/2019","32,433","32,043","32,433","31,988","675.98K","1.22%"
"07/22/2019","32,043","32,377","32,544","31,988","601.32K","-1.03%"
"07/19/2019","32,377","32,266","32,655","32,154","828.88K","0.69%"
"07/18/2019","32,154","33,656","33,656","32,154","985.14K","-2.86%"
"07/17/2019","33,100","33,601","33,601","32,989","761.27K","-1.49%"
"07/16/2019","33,601","33,490","33,656","33,267","1.51M","0.33%"
"07/15/2019","33,490","34,046","34,102","33,378","758.43K","-1.31%"
"07/12/2019","33,935","34,213","34,324","33,935","746.98K","-0.81%"
"07/11/2019","34,213","33,879","34,213","33,823","1.21M","1.15%"
"07/10/2019","33,823","33,490","33,935","33,434","1.07M","1.16%"
"07/09/2019","33,434","33,490","33,490","32,822","912.43K","-0.17%"
"07/08/2019","33,490","33,490","33,545","33,267","1.06M","-0.16%"
"07/05/2019","33,545","33,267","33,656","32,655","1.26M","0.84%"
