"Date","Price","Open","High","Low","Vol.","Change %"
"01/12/2024","26,350.0","26,700.0","26,800.0","26,100.0","30.90M","-2.59%"
"01/11/2024","27,050.0","26,950.0","27,150.0","26,600.0","13.92M","0.93%"
"01/10/2024","26,800.0","27,400.0","27,500.0","26,650.0","23.27M","-2.19%"
"01/09/2024","27,400.0","27,850.0","28,000.0","27,300.0","27.02M","-1.26%"
"01/08/2024","27,750.0","27,500.0","28,200.0","27,450.0","31.69M","2.21%"
"01/05/2024","27,150.0","26,600.0","27,250.0","26,600.0","27.63M","2.45%"
"01/04/2024","26,500.0","26,300.0","27,150.0","26,150.0","25.58M","0.76%"
"01/03/2024","26,300.0","25,850.0","26,400.0","25,850.0","11.79M","1.15%"
"01/02/2024","26,000.0","27,000.0","27,000.0","25,950.0","20.53M","-2.80%"
"12/29/2023","26,750.0","26,950.0","27,000.0","26,650.0","10.74M","0.19%"
"12/28/2023","26,700.0","26,600.0","27,200.0","26,550.0","18.52M","0.56%"
"12/27/2023","26,550.0","26,900.0","27,100.0","26,550.0","12.90M","-0.75%"
"12/26/2023","26,750.0","26,800.0","26,950.0","26,450.0","16.84M","0.56%"
"12/25/2023","26,600.0","25,900.0","26,700.0","25,800.0","16.74M","3.10%"
"12/22/2023","25,800.0","26,200.0","26,450.0","25,800.0","9.67M","-1.34%"
"12/21/2023","26,150.0","25,600.0","26,300.0","25,450.0","13.71M","1.36%"
"12/20/2023","25,800.0","26,000.0","26,100.0","25,700.0","6.81M","-0.19%"
"12/19/2023","25,850.0","25,450.0","25,850.0","25,100.0","11.75M","1.57%"
"12/18/2023","25,450.0","25,500.0","25,900.0","25,300.0","9.68M","0.99%"
"12/15/2023","25,200.0","25,050.0","25,850.0","24,800.0","18.78M","0.40%"
"12/14/2023","25,100.0","26,250.0","26,250.0","25,100.0","16.64M","-2.71%"
"12/13/2023","25,800.0","26,600.0","26,750.0","25,800.0","18.99M","-2.09%"
"12/12/2023","26,350.0","26,500.0","26,700.0","26,300.0","11.03M","0.00%"
"12/11/2023","26,350.0","27,000.0","27,000.0","26,000.0","12.43M","-1.50%"
"12/08/2023","26,750.0","26,550.0","27,100.0","26,100.0","24.61M","1.13%"
"12/07/2023","26,450.0","27,300.0","27,450.0","25,600.0","33.28M","-2.94%"
"12/06/2023","27,250.0","26,500.0","27,400.0","26,200.0","23.66M","2.83%"
"12/05/2023","26,500.0","26,550.0","26,800.0","26,400.0","17.81M","-0.19%"
"12/04/2023","26,550.0","25,600.0","26,850.0","25,550.0","28.95M","5.78%"
"12/01/2023","25,100.0","25,050.0","25,400.0","24,550.0","13.47M","1.62%"
"11/30/2023","24,700.0","25,050.0","25,500.0","24,700.0","16.95M","-1.40%"
"11/29/2023","25,050.0","24,600.0","25,100.0","24,450.0","15.25M","2.24%"
"11/28/2023","24,500.0","24,000.0","24,650.0","23,550.0","18.82M","1.45%"
"11/27/2023","24,150.0","25,050.0","25,150.0","24,150.0","12.98M","-3.40%"
"11/24/2023","25,000.0","25,000.0","25,100.0","23,500.0","34.21M","1.01%"
"11/23/2023","24,750.0","26,750.0","26,950.0","24,750.0","37.52M","-6.95%"
"11/22/2023","26,600.0","25,900.0","26,800.0","25,800.0","25.66M","2.50%"
"11/21/2023","25,950.0","26,500.0","26,550.0","25,800.0","16.10M","-0.19%"
"11/20/2023","26,000.0","25,000.0","26,300.0","24,700.0","21.03M","1.56%"
"11/17/2023","25,600.0","26,300.0","26,700.0","24,700.0","36.15M","-1.92%"
"11/16/2023","26,100.0","24,600.0","26,100.0","24,600.0","28.43M","5.03%"
"11/15/2023","24,850.0","25,400.0","25,800.0","24,700.0","25.53M","0.40%"
"11/14/2023","24,750.0","25,350.0","25,500.0","24,500.0","18.09M","-1.00%"
"11/13/2023","25,000.0","24,750.0","25,150.0","24,250.0","22.52M","2.46%"
"11/10/2023","24,400.0","24,150.0","25,900.0","24,150.0","35.13M","-0.41%"
"11/09/2023","24,500.0","24,400.0","25,200.0","24,100.0","28.70M","2.51%"
"11/08/2023","23,900.0","22,300.0","23,900.0","22,150.0","26.44M","6.94%"
"11/07/2023","22,350.0","22,450.0","22,950.0","22,200.0","17.97M","-1.97%"
"11/06/2023","22,800.0","22,550.0","22,800.0","22,100.0","14.76M","2.24%"
"11/03/2023","22,300.0","22,350.0","22,650.0","21,850.0","26.87M","1.36%"
"11/02/2023","22,000.0","21,050.0","22,000.0","20,900.0","26.23M","6.80%"
"11/01/2023","20,600.0","20,600.0","20,600.0","19,500.0","19.77M","1.98%"
"10/31/2023","20,200.0","20,500.0","21,200.0","20,000.0","24.27M","-0.25%"
"10/30/2023","20,250.0","20,950.0","21,600.0","20,250.0","18.92M","-4.26%"
"10/27/2023","21,150.0","20,250.0","21,150.0","19,800.0","23.89M","6.82%"
"10/26/2023","19,800.0","20,250.0","20,350.0","19,550.0","37.08M","-5.71%"
"10/25/2023","21,000.0","21,400.0","21,700.0","21,000.0","19.80M","-1.41%"
"10/24/2023","21,300.0","20,350.0","21,300.0","20,200.0","16.06M","6.23%"
"10/23/2023","20,050.0","20,450.0","21,000.0","20,000.0","15.66M","-1.47%"
"10/20/2023","20,350.0","19,050.0","20,350.0","19,050.0","17.63M","6.82%"
"10/19/2023","19,050.0","20,200.0","20,500.0","19,050.0","23.37M","-6.39%"
"10/18/2023","20,350.0","21,950.0","22,100.0","20,350.0","24.32M","-6.86%"
"10/17/2023","21,850.0","23,700.0","23,700.0","21,850.0","11.01M","-6.82%"
"10/16/2023","23,450.0","23,700.0","24,100.0","23,150.0","13.60M","-1.05%"
"10/13/2023","23,700.0","23,200.0","24,200.0","22,850.0","15.45M","-0.42%"
"10/12/2023","23,800.0","23,600.0","24,100.0","23,350.0","13.87M","1.71%"
"10/11/2023","23,400.0","22,950.0","23,400.0","22,250.0","14.03M","1.96%"
"10/10/2023","22,950.0","23,300.0","23,450.0","22,800.0","13.88M","-0.86%"
"10/09/2023","23,150.0","22,250.0","23,300.0","22,000.0","14.28M","3.81%"
"10/06/2023","22,300.0","21,650.0","22,300.0","20,800.0","21.90M","2.29%"
"10/05/2023","21,800.0","23,600.0","23,850.0","21,800.0","18.90M","-6.84%"
"10/04/2023","23,400.0","22,000.0","23,900.0","22,000.0","19.18M","0.21%"
"10/03/2023","23,350.0","24,600.0","24,650.0","23,350.0","27.94M","-6.97%"
"10/02/2023","25,100.0","25,100.0","25,500.0","24,850.0","7.94M","0.00%"
"09/29/2023","25,100.0","24,950.0","25,200.0","24,650.0","17.03M","2.45%"
"09/28/2023","24,500.0","25,200.0","25,350.0","24,350.0","19.59M","-3.92%"
"09/27/2023","25,500.0","24,500.0","25,500.0","23,550.0","17.00M","4.08%"
"09/26/2023","24,500.0","23,500.0","24,850.0","23,450.0","25.38M","2.73%"
"09/25/2023","23,850.0","25,500.0","25,900.0","23,850.0","26.11M","-6.84%"
"09/22/2023","25,600.0","26,800.0","26,900.0","25,600.0","28.83M","-6.91%"
"09/21/2023","27,500.0","28,400.0","28,400.0","27,500.0","17.16M","-2.83%"
"09/20/2023","28,300.0","27,600.0","28,600.0","27,300.0","16.50M","3.28%"
"09/19/2023","27,400.0","27,000.0","27,500.0","26,450.0","20.00M","2.24%"
"09/18/2023","26,800.0","27,000.0","27,400.0","26,700.0","16.82M","-1.47%"
"09/15/2023","27,200.0","27,450.0","27,850.0","27,000.0","17.73M","-0.37%"
"09/14/2023","27,300.0","28,200.0","28,350.0","27,300.0","27.45M","-3.87%"
"09/13/2023","28,400.0","29,000.0","29,450.0","28,000.0","24.19M","-1.90%"
"09/12/2023","28,950.0","27,800.0","28,950.0","27,200.0","24.15M","4.14%"
"09/11/2023","27,800.0","29,500.0","29,600.0","27,800.0","33.62M","-5.44%"
"09/08/2023","29,400.0","29,200.0","29,700.0","29,100.0","15.45M","0.17%"
"09/07/2023","29,350.0","29,650.0","30,000.0","29,100.0","21.75M","-0.34%"
"09/06/2023","29,450.0","28,750.0","29,500.0","28,400.0","26.75M","1.73%"
"09/05/2023","28,950.0","28,800.0","29,400.0","28,650.0","17.37M","1.05%"
"08/31/2023","28,650.0","28,900.0","29,250.0","28,650.0","17.00M","0.53%"
"08/30/2023","28,500.0","27,800.0","28,650.0","27,450.0","30.07M","2.89%"
"08/29/2023","27,700.0","27,900.0","28,750.0","27,700.0","25.71M","0.00%"
"08/28/2023","27,700.0","27,050.0","27,700.0","26,800.0","20.80M","2.59%"
"08/25/2023","27,000.0","26,900.0","27,700.0","26,900.0","29.42M","0.37%"
"08/24/2023","26,900.0","25,250.0","26,900.0","25,100.0","33.41M","6.96%"
"08/23/2023","25,150.0","25,800.0","26,100.0","25,150.0","19.64M","-0.98%"
"08/22/2023","25,400.0","25,400.0","25,700.0","24,000.0","23.16M","0.00%"
"08/21/2023","25,400.0","25,500.0","25,950.0","24,400.0","26.43M","-1.93%"
"08/18/2023","25,900.0","27,500.0","27,750.0","25,900.0","50.34M","-6.83%"
"08/17/2023","27,800.0","28,650.0","28,750.0","27,800.0","21.74M","-2.46%"
"08/16/2023","28,500.0","27,450.0","28,500.0","26,900.0","31.51M","4.01%"
"08/15/2023","27,400.0","27,800.0","27,950.0","27,250.0","20.54M","-0.36%"
"08/14/2023","27,500.0","27,050.0","28,150.0","26,900.0","32.70M","3.77%"
"08/11/2023","26,500.0","26,000.0","26,500.0","25,350.0","23.06M","2.91%"
"08/10/2023","25,750.0","25,800.0","26,400.0","25,700.0","19.24M","-0.19%"
"08/09/2023","25,800.0","26,000.0","26,350.0","25,800.0","20.42M","-1.53%"
"08/08/2023","26,200.0","26,650.0","26,750.0","26,050.0","24.38M","-1.69%"
"08/07/2023","26,650.0","27,100.0","27,100.0","26,300.0","21.49M","-0.93%"
"08/04/2023","26,900.0","26,000.0","27,200.0","25,700.0","36.22M","5.08%"
"08/03/2023","25,600.0","25,300.0","25,900.0","25,050.0","26.84M","1.19%"
"08/02/2023","25,300.0","24,900.0","25,550.0","24,800.0","17.89M","1.61%"
"08/01/2023","24,900.0","26,150.0","26,200.0","24,900.0","27.82M","-4.23%"
"07/31/2023","26,000.0","25,400.0","26,100.0","24,850.0","37.77M","1.56%"
"07/28/2023","25,600.0","26,000.0","26,450.0","25,400.0","41.10M","-1.54%"
"07/27/2023","26,000.0","25,450.0","26,200.0","25,150.0","46.58M","2.16%"
"07/26/2023","25,450.0","25,500.0","25,900.0","25,100.0","25.40M","-0.59%"
"07/25/2023","25,600.0","25,000.0","25,750.0","24,800.0","40.71M","2.40%"
"07/24/2023","25,000.0","25,150.0","25,600.0","24,850.0","33.71M","0.81%"
"07/21/2023","24,800.0","23,200.0","24,800.0","23,150.0","41.03M","6.90%"
"07/20/2023","23,200.0","22,800.0","23,200.0","22,300.0","29.01M","1.09%"
"07/19/2023","22,950.0","23,650.0","23,850.0","22,900.0","39.47M","-1.71%"
"07/18/2023","23,350.0","23,200.0","23,650.0","22,850.0","32.30M","0.86%"
"07/17/2023","23,150.0","22,650.0","23,700.0","22,600.0","47.53M","3.35%"
"07/14/2023","22,400.0","22,500.0","22,500.0","21,800.0","21.47M","1.36%"
"07/13/2023","22,100.0","21,200.0","22,300.0","21,050.0","35.99M","4.99%"
"07/12/2023","21,050.0","21,150.0","21,250.0","20,800.0","12.77M","-0.24%"
"07/11/2023","21,100.0","21,600.0","21,700.0","21,000.0","15.33M","-1.40%"
"07/10/2023","21,400.0","20,800.0","21,700.0","20,800.0","15.65M","2.88%"
"07/07/2023","20,800.0","20,750.0","20,900.0","20,000.0","16.24M","-0.24%"
"07/06/2023","20,850.0","21,250.0","21,450.0","20,600.0","18.18M","-1.88%"
"07/05/2023","21,250.0","21,700.0","21,750.0","21,250.0","10.75M","-1.16%"
"07/04/2023","21,500.0","20,900.0","21,550.0","20,800.0","15.19M","2.87%"
"07/03/2023","20,900.0","21,200.0","21,350.0","20,800.0","11.25M","-0.71%"
"06/30/2023","21,050.0","21,000.0","21,250.0","20,700.0","18.19M","-0.24%"
"06/29/2023","21,100.0","22,200.0","22,300.0","21,100.0","48.14M","-5.80%"
"06/28/2023","22,400.0","23,050.0","23,100.0","22,400.0","21.50M","-1.97%"
"06/27/2023","22,850.0","23,300.0","23,300.0","22,700.0","18.34M","-1.08%"
"06/26/2023","23,100.0","22,700.0","23,300.0","22,000.0","36.67M","1.32%"
"06/23/2023","22,800.0","23,050.0","23,150.0","22,600.0","21.98M","-1.08%"
"06/22/2023","23,050.0","22,200.0","23,200.0","22,100.0","47.76M","6.22%"
"06/21/2023","21,700.0","21,900.0","21,950.0","21,450.0","22.21M","-0.69%"
"06/20/2023","21,850.0","21,450.0","21,900.0","21,300.0","18.88M","3.07%"
"06/19/2023","21,200.0","21,000.0","21,650.0","20,700.0","21.12M","1.92%"
"06/16/2023","20,800.0","20,900.0","21,350.0","20,750.0","25.06M","1.22%"
"06/15/2023","20,550.0","20,500.0","20,700.0","20,300.0","10.00M","0.24%"
"06/14/2023","20,500.0","21,200.0","21,500.0","20,500.0","15.13M","-2.15%"
"06/13/2023","20,950.0","20,550.0","21,250.0","20,200.0","23.34M","3.46%"
"06/12/2023","20,250.0","20,800.0","20,900.0","19,950.0","20.15M","-3.11%"
"06/09/2023","20,900.0","20,900.0","21,150.0","19,800.0","29.07M","0.48%"
"06/08/2023","20,800.0","22,150.0","22,250.0","20,800.0","28.20M","-5.45%"
"06/07/2023","22,000.0","21,250.0","22,200.0","21,250.0","24.95M","3.04%"
"06/06/2023","21,350.0","21,150.0","21,550.0","20,800.0","21.35M","0.71%"
"06/05/2023","21,200.0","21,950.0","22,000.0","21,200.0","24.03M","-2.75%"
"06/02/2023","21,800.0","22,600.0","22,600.0","21,550.0","22.62M","-1.58%"
"06/01/2023","22,150.0","21,550.0","22,250.0","21,500.0","23.10M","3.75%"
"05/31/2023","21,350.0","21,050.0","21,650.0","20,800.0","21.74M","1.91%"
"05/30/2023","20,950.0","21,300.0","21,700.0","20,850.0","27.59M","0.24%"
"05/29/2023","20,900.0","21,200.0","21,300.0","20,800.0","15.83M","0.48%"
"05/26/2023","20,800.0","20,550.0","21,150.0","20,250.0","15.84M","1.22%"
"05/25/2023","20,550.0","20,600.0","20,950.0","19,850.0","21.19M","-1.44%"
"05/24/2023","20,850.0","20,700.0","21,450.0","20,700.0","26.29M","1.21%"
"05/23/2023","20,600.0","20,600.0","20,950.0","20,350.0","21.73M","0.49%"
"05/22/2023","20,500.0","20,800.0","20,800.0","20,200.0","12.99M","0.00%"
"05/19/2023","20,500.0","19,750.0","20,500.0","19,000.0","31.93M","5.94%"
"05/18/2023","19,350.0","20,850.0","20,950.0","19,350.0","33.83M","-6.97%"
"05/17/2023","20,800.0","21,200.0","21,600.0","20,800.0","21.83M","-0.95%"
"05/16/2023","21,000.0","20,250.0","21,000.0","20,200.0","21.18M","3.96%"
"05/15/2023","20,200.0","20,900.0","21,150.0","20,200.0","19.76M","-2.18%"
"05/12/2023","20,650.0","20,500.0","20,750.0","20,300.0","18.62M","0.98%"
"05/11/2023","20,450.0","19,300.0","20,450.0","19,200.0","35.77M","6.79%"
"05/10/2023","19,150.0","18,500.0","19,500.0","18,500.0","21.29M","3.51%"
"05/09/2023","18,500.0","18,850.0","18,950.0","18,300.0","16.32M","-1.86%"
"05/08/2023","18,850.0","19,400.0","19,400.0","18,400.0","28.91M","-1.05%"
"05/05/2023","19,050.0","18,900.0","19,300.0","18,250.0","22.03M","0.79%"
"05/04/2023","18,900.0","18,700.0","19,600.0","18,500.0","29.60M","1.07%"
"04/28/2023","18,700.0","17,700.0","18,700.0","17,500.0","34.09M","6.86%"
"04/27/2023","17,500.0","16,950.0","17,900.0","16,900.0","32.60M","3.55%"
"04/26/2023","16,900.0","16,350.0","16,900.0","16,250.0","12.01M","4.32%"
"04/25/2023","16,200.0","17,150.0","17,400.0","16,200.0","23.95M","-4.14%"
"04/24/2023","16,900.0","17,200.0","17,350.0","16,450.0","16.07M","-1.17%"
"04/21/2023","17,100.0","17,200.0","17,750.0","16,950.0","20.17M","-0.29%"
"04/20/2023","17,150.0","17,200.0","17,450.0","16,650.0","14.38M","0.88%"
"04/19/2023","17,000.0","17,750.0","17,950.0","17,000.0","24.55M","-2.30%"
"04/18/2023","17,400.0","16,300.0","17,400.0","15,900.0","33.22M","6.75%"
"04/17/2023","16,300.0","16,200.0","16,350.0","15,800.0","14.37M","0.62%"
"04/14/2023","16,200.0","17,500.0","17,600.0","16,200.0","40.58M","-6.90%"
"04/13/2023","17,400.0","17,500.0","17,950.0","17,050.0","24.48M","1.16%"
"04/12/2023","17,200.0","17,550.0","17,850.0","16,850.0","20.61M","-1.71%"
"04/11/2023","17,500.0","17,050.0","17,500.0","16,200.0","41.25M","0.57%"
"04/10/2023","17,400.0","17,600.0","17,800.0","17,050.0","26.98M","2.35%"
"04/07/2023","17,000.0","16,200.0","17,000.0","15,950.0","27.90M","6.92%"
"04/06/2023","15,900.0","15,800.0","16,550.0","15,600.0","31.89M","2.58%"
"04/05/2023","15,500.0","14,750.0","15,500.0","14,650.0","19.50M","4.03%"
"04/04/2023","14,900.0","14,600.0","15,150.0","14,600.0","17.01M","3.47%"
"04/03/2023","14,400.0","14,100.0","14,400.0","13,950.0","20.43M","6.67%"
"03/31/2023","13,500.0","12,950.0","13,600.0","12,800.0","14.81M","4.65%"
"03/30/2023","12,900.0","13,500.0","13,500.0","12,900.0","11.28M","-1.90%"
"03/29/2023","13,150.0","13,000.0","13,200.0","12,750.0","8.40M","1.94%"
"03/28/2023","12,900.0","13,500.0","13,550.0","12,900.0","15.15M","-2.64%"
"03/27/2023","13,250.0","12,900.0","13,300.0","12,800.0","16.54M","3.92%"
"03/24/2023","12,750.0","12,600.0","13,000.0","12,400.0","19.03M","2.00%"
"03/23/2023","12,500.0","12,100.0","12,500.0","12,050.0","9.96M","2.04%"
"03/22/2023","12,250.0","12,400.0","12,600.0","12,200.0","10.98M","1.66%"
"03/21/2023","12,050.0","11,900.0","12,150.0","11,600.0","11.35M","2.99%"
"03/20/2023","11,700.0","12,300.0","12,500.0","11,700.0","10.26M","-6.02%"
"03/17/2023","12,450.0","12,350.0","12,600.0","12,100.0","17.51M","3.75%"
"03/16/2023","12,000.0","11,700.0","12,200.0","11,500.0","12.89M","2.13%"
"03/15/2023","11,750.0","11,500.0","11,750.0","11,300.0","9.49M","6.82%"
"03/14/2023","11,000.0","11,600.0","11,700.0","10,850.0","11.71M","-5.17%"
"03/13/2023","11,600.0","11,500.0","11,950.0","11,500.0","6.80M","-1.69%"
"03/10/2023","11,800.0","11,900.0","12,050.0","11,750.0","9.15M","-2.48%"
"03/09/2023","12,100.0","12,400.0","12,500.0","12,050.0","6.71M","-0.82%"
"03/08/2023","12,200.0","11,700.0","12,400.0","11,700.0","8.57M","2.09%"
"03/07/2023","11,950.0","12,650.0","12,650.0","11,850.0","10.81M","-4.78%"
"03/06/2023","12,550.0","12,200.0","12,550.0","12,100.0","12.77M","6.81%"
"03/03/2023","11,750.0","12,400.0","12,700.0","11,750.0","22.84M","-6.75%"
"03/02/2023","12,600.0","12,600.0","13,100.0","12,500.0","6.19M","0.00%"
"03/01/2023","12,600.0","12,600.0","13,000.0","12,600.0","34.56M","-6.67%"
"02/28/2023","13,500.0","13,400.0","13,650.0","13,300.0","4.49M","2.27%"
"02/27/2023","13,200.0","13,750.0","13,750.0","13,200.0","6.99M","-4.35%"
"02/24/2023","13,800.0","14,300.0","14,450.0","13,750.0","4.40M","-3.16%"
"02/23/2023","14,250.0","14,300.0","14,500.0","13,400.0","10.16M","-0.35%"
"02/22/2023","14,300.0","14,950.0","15,200.0","14,300.0","11.55M","-6.54%"
"02/21/2023","15,300.0","15,500.0","15,800.0","15,300.0","10.78M","0.99%"
"02/20/2023","15,150.0","14,400.0","15,150.0","14,400.0","12.46M","6.69%"
"02/17/2023","14,200.0","14,300.0","14,850.0","14,200.0","7.75M","0.00%"
"02/16/2023","14,200.0","14,250.0","14,350.0","13,900.0","4.82M","1.43%"
"02/15/2023","14,000.0","13,250.0","14,150.0","13,200.0","6.96M","5.66%"
"02/14/2023","13,250.0","13,250.0","13,500.0","13,100.0","4.77M","0.00%"
"02/13/2023","13,250.0","14,000.0","14,000.0","13,250.0","15.15M","-6.69%"
"02/10/2023","14,200.0","14,850.0","14,850.0","14,100.0","7.57M","-4.05%"
"02/09/2023","14,800.0","14,950.0","15,300.0","14,800.0","4.94M","-1.00%"
"02/08/2023","14,950.0","15,100.0","15,300.0","14,300.0","8.54M","-0.33%"
"02/07/2023","15,000.0","15,850.0","16,000.0","15,000.0","9.21M","-5.66%"
"02/06/2023","15,900.0","15,500.0","16,000.0","15,250.0","5.36M","1.60%"
"02/03/2023","15,650.0","15,900.0","16,050.0","15,300.0","9.38M","0.32%"
"02/02/2023","15,600.0","16,350.0","16,500.0","15,300.0","13.08M","-4.29%"
"02/01/2023","16,300.0","17,750.0","17,900.0","16,300.0","19.79M","-6.86%"
"01/31/2023","17,500.0","17,100.0","17,500.0","16,850.0","13.72M","2.94%"
"01/30/2023","17,000.0","16,100.0","17,250.0","15,900.0","17.89M","5.26%"
"01/27/2023","16,150.0","16,800.0","16,950.0","16,150.0","9.19M","-2.12%"
"01/19/2023","16,500.0","16,600.0","16,900.0","16,300.0","9.27M","-0.30%"
"01/18/2023","16,550.0","15,800.0","16,550.0","15,600.0","13.97M","6.77%"
"01/17/2023","15,500.0","14,900.0","15,500.0","14,900.0","7.54M","4.03%"
"01/16/2023","14,900.0","15,250.0","15,300.0","14,900.0","5.25M","-2.30%"
"01/13/2023","15,250.0","15,350.0","15,600.0","15,150.0","5.97M","0.33%"
"01/12/2023","15,200.0","15,700.0","15,700.0","15,200.0","4.79M","-1.94%"
"01/11/2023","15,500.0","15,300.0","16,000.0","15,250.0","7.32M","2.65%"
"01/10/2023","15,100.0","14,900.0","15,300.0","14,450.0","5.99M","2.03%"
"01/09/2023","14,800.0","15,400.0","15,500.0","14,800.0","6.43M","-1.99%"
"01/06/2023","15,100.0","15,800.0","16,150.0","15,100.0","9.50M","-4.73%"
"01/05/2023","15,850.0","15,750.0","16,100.0","15,250.0","8.35M","0.96%"
"01/04/2023","15,700.0","15,700.0","16,150.0","15,600.0","11.59M","2.61%"
"01/03/2023","15,300.0","14,400.0","15,300.0","14,400.0","6.31M","6.99%"
"12/30/2022","14,300.0","15,000.0","15,100.0","14,300.0","6.04M","-3.38%"
"12/29/2022","14,800.0","15,700.0","16,100.0","14,800.0","8.42M","-5.73%"
"12/28/2022","15,700.0","16,150.0","16,300.0","15,500.0","9.49M","-0.32%"
"12/27/2022","15,750.0","14,000.0","15,750.0","13,900.0","13.94M","6.78%"
"12/26/2022","14,750.0","15,950.0","15,950.0","14,750.0","9.11M","-6.94%"
"12/23/2022","15,850.0","16,000.0","16,500.0","15,700.0","6.58M","-1.55%"
"12/22/2022","16,100.0","16,150.0","16,300.0","15,150.0","13.00M","3.21%"
"12/21/2022","15,600.0","17,200.0","17,200.0","15,600.0","18.04M","-6.87%"
"12/20/2022","16,750.0","17,800.0","17,950.0","16,750.0","27.13M","-6.94%"
"12/19/2022","18,000.0","19,300.0","19,700.0","18,000.0","19.12M","-5.26%"
"12/16/2022","19,000.0","17,750.0","19,000.0","17,550.0","22.31M","4.40%"
"12/15/2022","18,200.0","17,450.0","18,450.0","17,050.0","13.99M","2.25%"
"12/14/2022","17,800.0","19,000.0","19,000.0","17,800.0","13.17M","-3.52%"
"12/13/2022","18,450.0","17,250.0","18,450.0","16,550.0","28.58M","3.94%"
"12/12/2022","17,750.0","19,200.0","19,800.0","17,750.0","20.85M","-6.82%"
"12/09/2022","19,050.0","18,700.0","19,050.0","17,600.0","22.98M","6.72%"
"12/08/2022","17,850.0","17,200.0","17,850.0","17,150.0","17.11M","6.89%"
"12/07/2022","16,700.0","17,000.0","17,900.0","16,700.0","26.93M","-6.96%"
"12/06/2022","17,950.0","19,300.0","20,400.0","17,950.0","44.24M","-6.99%"
"12/05/2022","19,300.0","19,150.0","19,300.0","18,350.0","18.01M","6.93%"
"12/02/2022","18,050.0","18,000.0","18,050.0","16,350.0","37.00M","6.80%"
"12/01/2022","16,900.0","16,900.0","16,900.0","15,300.0","30.68M","6.96%"
"11/30/2022","15,800.0","14,800.0","15,800.0","14,300.0","21.46M","6.76%"
"11/29/2022","14,800.0","14,850.0","14,850.0","13,600.0","45.77M","6.47%"
"11/28/2022","13,900.0","13,900.0","13,900.0","13,800.0","6.09M","6.92%"
"11/25/2022","13,000.0","12,600.0","13,000.0","12,300.0","20.63M","7.00%"
"11/24/2022","12,150.0","11,400.0","12,450.0","11,300.0","28.70M","0.41%"
"11/23/2022","12,100.0","12,700.0","13,100.0","12,100.0","18.98M","-6.92%"
"11/22/2022","13,000.0","13,350.0","13,550.0","12,200.0","36.52M","2.36%"
"11/21/2022","12,700.0","12,700.0","12,700.0","12,450.0","29.41M","6.72%"
"11/18/2022","11,900.0","11,200.0","11,900.0","10,500.0","29.36M","6.73%"
"11/17/2022","11,150.0","10,950.0","11,550.0","10,950.0","16.82M","3.24%"
"11/16/2022","10,800.0","9,400.0","10,800.0","9,400.0","51.94M","6.93%"
"11/15/2022","10,100.0","10,100.0","10,100.0","10,100.0","1.08M","-6.91%"
"11/14/2022","10,850.0","10,850.0","11,050.0","10,850.0","20.55M","-6.87%"
"11/11/2022","11,650.0","12,000.0","12,750.0","11,650.0","19.51M","-6.80%"
"11/10/2022","12,500.0","12,500.0","13,050.0","12,500.0","13.22M","-6.72%"
"11/09/2022","13,400.0","13,400.0","15,150.0","13,400.0","57.33M","-6.94%"
"11/08/2022","14,400.0","14,400.0","14,400.0","14,400.0","1.24M","-6.80%"
"11/07/2022","15,450.0","15,450.0","15,450.0","15,450.0","2.48M","-6.93%"
"11/04/2022","16,600.0","17,700.0","17,750.0","16,600.0","13.20M","-6.74%"
"11/03/2022","17,800.0","17,550.0","18,800.0","17,550.0","12.26M","-4.30%"
"11/02/2022","18,600.0","19,000.0","19,650.0","18,600.0","10.31M","-1.59%"
"11/01/2022","18,900.0","18,000.0","18,900.0","17,900.0","17.19M","6.78%"
"10/31/2022","17,700.0","18,500.0","18,700.0","17,700.0","19.03M","-6.84%"
"10/28/2022","19,000.0","20,400.0","21,000.0","19,000.0","10.87M","-4.04%"
"10/27/2022","19,800.0","17,750.0","20,150.0","17,750.0","27.04M","3.94%"
"10/26/2022","19,050.0","19,600.0","20,400.0","19,050.0","7.71M","-6.85%"
"10/25/2022","20,450.0","20,450.0","22,500.0","20,450.0","14.02M","-6.83%"
"10/24/2022","21,950.0","23,300.0","23,500.0","21,950.0","5.00M","-6.79%"
"10/21/2022","23,550.0","25,300.0","25,300.0","23,550.0","10.09M","-6.92%"
"10/20/2022","25,300.0","25,900.0","26,250.0","25,250.0","5.16M","-3.07%"
"10/19/2022","26,100.0","26,500.0","26,700.0","26,100.0","5.44M","-0.38%"
"10/18/2022","26,200.0","25,000.0","26,200.0","24,700.0","11.72M","6.94%"
"10/17/2022","24,500.0","25,000.0","25,200.0","23,800.0","8.40M","-4.11%"
"10/14/2022","25,550.0","25,850.0","26,300.0","25,500.0","6.05M","0.99%"
"10/13/2022","25,300.0","25,000.0","25,950.0","24,800.0","5.79M","2.43%"
"10/12/2022","24,700.0","23,000.0","25,500.0","22,950.0","12.54M","0.20%"
"10/11/2022","24,650.0","25,800.0","26,300.0","24,650.0","8.80M","-6.98%"
"10/10/2022","26,500.0","24,900.0","26,550.0","24,850.0","9.23M","-0.56%"
"10/07/2022","26,650.0","25,800.0","26,650.0","25,400.0","16.53M","-2.38%"
"10/06/2022","27,300.0","28,500.0","28,550.0","26,700.0","8.61M","-4.21%"
"10/05/2022","28,500.0","27,400.0","28,700.0","27,100.0","9.02M","5.75%"
